City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
208,Guerrero Negro,MX,2022-06-11 18:52:14,27.9769,-114.0611,76.75,53,6,14.92
209,Fortuna,US,2022-06-11 18:54:56,40.5982,-124.1573,69.35,84,94,4.52
210,Sept-Iles,CA,2022-06-11 18:53:58,50.2001,-66.3821,64.06,83,75,14.97
211,Ingham,US,2022-06-11 18:56:51,42.6,-84.3833,75.83,52,75,8.05
212,Adrar,MR,2022-06-11 18:56:51,20.5022,-10.0711,101.62,8,88,2.66
213,Shizunai,JP,2022-06-11 18:56:52,42.3339,142.3669,54.86,98,100,4.29
214,Nanortalik,GL,2022-06-11 18:56:52,60.1432,-45.2371,46.33,68,100,14.72
215,Narsaq,GL,2022-06-11 18:53:49,60.9167,-46.05,51.03,55,100,2.39
216,Saint George,US,2022-06-11 18:53:22,37.1041,-113.5841,104.79,11,0,11.01
217,Gondanglegi,ID,2022-06-11 18:56:53,-7.7479,112.0132,75.88,93,100,1.63
218,Kahului,US,2022-06-11 18:56:53,20.8947,-156.47,80.83,80,6,15.99
219,Ambilobe,MG,2022-06-11 18:56:54,-13.2,49.05,69.6,81,45,4.7
220,Sinegorye,RU,2022-06-11 18:56:54,62.0788,150.477,41.54,81,100,3.0
221,Shirokiy,RU,2022-06-11 18:56:55,49.758,129.523,55.04,80,6,3.02
222,Itagi,BR,2022-06-11 18:56:55,-14.1628,-40.0061,86.9,41,43,6.4
223,Araouane,ML,2022-06-11 18:56:56,18.9048,-3.5265,99.12,7,1,5.44
224,Lalmohan,BD,2022-06-11 18:56:56,22.3384,90.7419,83.34,88,37,14.65
225,Quatre Cocos,MU,2022-06-11 18:55:07,-20.2078,57.7625,73.51,72,100,18.3
226,Saint-Philippe,RE,2022-06-11 18:56:57,-21.3585,55.7679,67.59,79,49,12.53
227,Portree,GB,2022-06-11 18:56:57,57.4129,-6.1942,52.52,95,100,19.35
228,Clyde River,CA,2022-06-11 18:56:58,70.4692,-68.5914,34.03,86,100,14.97
229,Cagliari,IT,2022-06-11 18:56:58,39.245,9.0912,77.95,47,0,4.61
230,Port Hedland,AU,2022-06-11 18:56:59,-20.3167,118.5667,68.05,88,100,5.75
231,East London,ZA,2022-06-11 18:56:59,-33.0153,27.9116,68.94,45,0,8.05
232,Mayahi,NE,2022-06-11 18:57:00,13.9553,7.6712,90.23,35,10,8.57
233,Ribeira Grande,PT,2022-06-11 18:57:00,38.5167,-28.7,66.6,68,20,14.97
234,Cedral,MX,2022-06-11 18:57:01,23.8,-100.7333,84.02,29,15,8.01
235,Arlit,NE,2022-06-11 18:55:09,18.7369,7.3853,91.38,26,100,5.39
236,Eyl,SO,2022-06-11 18:57:02,7.9803,49.8164,79.2,78,100,26.08
237,Zhigansk,RU,2022-06-11 18:57:02,66.7697,123.3711,47.98,82,100,12.08
238,General Roca,AR,2022-06-11 18:57:03,-39.0333,-67.5833,65.62,21,100,7.02
239,Srednekolymsk,RU,2022-06-11 18:57:03,67.45,153.6833,52.5,58,7,1.52
240,Muros,ES,2022-06-11 18:57:04,42.7762,-9.0603,75.69,75,9,16.6
241,Bardiyah,LY,2022-06-11 18:57:04,31.7561,25.0865,73.78,74,0,16.71
242,Hithadhoo,MV,2022-06-11 18:57:08,-0.6,73.0833,83.71,71,84,9.37
243,Champerico,GT,2022-06-11 18:57:09,14.3,-91.9167,86.54,69,100,6.2
244,Cochabamba,BO,2022-06-11 18:52:30,-17.3895,-66.1568,69.55,18,20,3.44
245,Oros,BR,2022-06-11 18:57:10,-6.2444,-38.9136,77.92,87,100,4.12
246,Itarema,BR,2022-06-11 18:57:10,-2.9248,-39.9167,81.57,77,10,9.84
247,Cidreira,BR,2022-06-11 18:57:11,-30.1811,-50.2056,53.13,57,6,18.05
248,Taloda,IN,2022-06-11 18:57:11,21.5667,74.2167,76.6,85,100,5.08
249,Honiara,SB,2022-06-11 18:57:12,-9.4333,159.95,75.11,82,5,4.36
250,Kieta,PG,2022-06-11 18:57:12,-6.2167,155.6333,78.3,83,8,4.03
